stationid,date,year,month,day,variable,value,station_name,latitude,spei_date
USH00294426,1949-10-31,1949,10,31,spei12mo,0.7071234049720594,JORNADA EXP RANGE,32.6169,Oct 1949
USH00294426,1949-11-30,1949,11,30,spei12mo,0.5441177623791571,JORNADA EXP RANGE,32.6169,Nov 1949
USH00294426,1949-12-31,1949,12,31,spei12mo,0.36869170248168903,JORNADA EXP RANGE,32.6169,Dec 1949
USH00294426,1950-01-31,1950,1,31,spei12mo,-0.12502117726533804,JORNADA EXP RANGE,32.6169,Jan 1950
USH00294426,1950-02-28,1950,2,28,spei12mo,-0.3968987516520622,JORNADA EXP RANGE,32.6169,Feb 1950
USH00294426,1950-03-31,1950,3,31,spei12mo,-0.36244498810482667,JORNADA EXP RANGE,32.6169,Mar 1950
USH00294426,1950-04-30,1950,4,30,spei12mo,-0.4744282285082008,JORNADA EXP RANGE,32.6169,Apr 1950
USH00294426,1950-05-31,1950,5,31,spei12mo,-0.4278495651423321,JORNADA EXP RANGE,32.6169,May 1950
USH00294426,1950-06-30,1950,6,30,spei12mo,-0.45827405943015437,JORNADA EXP RANGE,32.6169,Jun 1950
USH00294426,1950-07-31,1950,7,31,spei12mo,-0.325728205122141,JORNADA EXP RANGE,32.6169,Jul 1950
USH00294426,1950-08-31,1950,8,31,spei12mo,-0.018255143654450395,JORNADA EXP RANGE,32.6169,Aug 1950
USH00294426,1950-09-30,1950,9,30,spei12mo,-0.11305577081766288,JORNADA EXP RANGE,32.6169,Sep 1950
USH00294426,1950-10-31,1950,10,31,spei12mo,-0.13898440787433752,JORNADA EXP RANGE,32.6169,Oct 1950
USH00294426,1950-11-30,1950,11,30,spei12mo,-0.12030018804424263,JORNADA EXP RANGE,32.6169,Nov 1950
USH00294426,1950-12-31,1950,12,31,spei12mo,-0.2807375556734799,JORNADA EXP RANGE,32.6169,Dec 1950
USH00294426,1951-01-31,1951,1,31,spei12mo,-0.1464358241534346,JORNADA EXP RANGE,32.6169,Jan 1951
USH00294426,1951-02-28,1951,2,28,spei12mo,-0.09491213174922299,JORNADA EXP RANGE,32.6169,Feb 1951
USH00294426,1951-03-31,1951,3,31,spei12mo,0.05633108253948221,JORNADA EXP RANGE,32.6169,Mar 1951
USH00294426,1951-04-30,1951,4,30,spei12mo,0.30566414380292983,JORNADA EXP RANGE,32.6169,Apr 1951
USH00294426,1951-05-31,1951,5,31,spei12mo,0.2360442528493655,JORNADA EXP RANGE,32.6169,May 1951
USH00294426,1951-06-30,1951,6,30,spei12mo,0.32294842579462507,JORNADA EXP RANGE,32.6169,Jun 1951
USH00294426,1951-07-31,1951,7,31,spei12mo,-0.6081742552276332,JORNADA EXP RANGE,32.6169,Jul 1951
USH00294426,1951-08-31,1951,8,31,spei12mo,-0.9210569138121972,JORNADA EXP RANGE,32.6169,Aug 1951
USH00294426,1951-09-30,1951,9,30,spei12mo,-1.4329503747809904,JORNADA EXP RANGE,32.6169,Sep 1951
USH00294426,1951-10-31,1951,10,31,spei12mo,-1.529505400390806,JORNADA EXP RANGE,32.6169,Oct 1951
USH00294426,1951-11-30,1951,11,30,spei12mo,-1.459351009480844,JORNADA EXP RANGE,32.6169,Nov 1951
USH00294426,1951-12-31,1951,12,31,spei12mo,-1.3940319536706647,JORNADA EXP RANGE,32.6169,Dec 1951
USH00294426,1952-01-31,1952,1,31,spei12mo,-1.583072567278472,JORNADA EXP RANGE,32.6169,Jan 1952
USH00294426,1952-02-29,1952,2,29,spei12mo,-1.4454396376733962,JORNADA EXP RANGE,32.6169,Feb 1952
USH00294426,1952-03-31,1952,3,31,spei12mo,-1.3130924344673434,JORNADA EXP RANGE,32.6169,Mar 1952
USH00294426,1952-04-30,1952,4,30,spei12mo,-1.3471883715719981,JORNADA EXP RANGE,32.6169,Apr 1952
USH00294426,1952-05-31,1952,5,31,spei12mo,-1.2422185601873867,JORNADA EXP RANGE,32.6169,May 1952
USH00294426,1952-06-30,1952,6,30,spei12mo,-1.0676979215190248,JORNADA EXP RANGE,32.6169,Jun 1952
USH00294426,1952-07-31,1952,7,31,spei12mo,-0.5456299422464664,JORNADA EXP RANGE,32.6169,Jul 1952
USH00294426,1952-08-31,1952,8,31,spei12mo,-0.5344026502837591,JORNADA EXP RANGE,32.6169,Aug 1952
USH00294426,1952-09-30,1952,9,30,spei12mo,-0.36551168516424365,JORNADA EXP RANGE,32.6169,Sep 1952
USH00294426,1952-10-31,1952,10,31,spei12mo,-0.6324132690167383,JORNADA EXP RANGE,32.6169,Oct 1952
USH00294426,1952-11-30,1952,11,30,spei12mo,-0.4698319014591382,JORNADA EXP RANGE,32.6169,Nov 1952
USH00294426,1952-12-31,1952,12,31,spei12mo,-0.42530355497522804,JORNADA EXP RANGE,32.6169,Dec 1952
USH00294426,1953-01-31,1953,1,31,spei12mo,-0.3947015664877603,JORNADA EXP RANGE,32.6169,Jan 1953
USH00294426,1953-02-28,1953,2,28,spei12mo,-0.3439270562109768,JORNADA EXP RANGE,32.6169,Feb 1953
USH00294426,1953-03-31,1953,3,31,spei12mo,-0.5277609568643121,JORNADA EXP RANGE,32.6169,Mar 1953
USH00294426,1953-04-30,1953,4,30,spei12mo,-0.5946493119414605,JORNADA EXP RANGE,32.6169,Apr 1953
USH00294426,1953-05-31,1953,5,31,spei12mo,-0.4488923526725261,JORNADA EXP RANGE,32.6169,May 1953
USH00294426,1953-06-30,1953,6,30,spei12mo,-0.7766499290108808,JORNADA EXP RANGE,32.6169,Jun 1953
USH00294426,1953-07-31,1953,7,31,spei12mo,-1.036959211253578,JORNADA EXP RANGE,32.6169,Jul 1953
USH00294426,1953-08-31,1953,8,31,spei12mo,-1.2838746109159236,JORNADA EXP RANGE,32.6169,Aug 1953
USH00294426,1953-09-30,1953,9,30,spei12mo,-1.343622406654411,JORNADA EXP RANGE,32.6169,Sep 1953
USH00294426,1953-10-31,1953,10,31,spei12mo,-1.2637637014934346,JORNADA EXP RANGE,32.6169,Oct 1953
USH00294426,1953-11-30,1953,11,30,spei12mo,-1.5119801474507528,JORNADA EXP RANGE,32.6169,Nov 1953
USH00294426,1953-12-31,1953,12,31,spei12mo,-1.5343088496055668,JORNADA EXP RANGE,32.6169,Dec 1953
USH00294426,1954-01-31,1954,1,31,spei12mo,-1.539888177008823,JORNADA EXP RANGE,32.6169,Jan 1954
USH00294426,1954-02-28,1954,2,28,spei12mo,-1.7432230976384213,JORNADA EXP RANGE,32.6169,Feb 1954
USH00294426,1954-03-31,1954,3,31,spei12mo,-1.7404942987180057,JORNADA EXP RANGE,32.6169,Mar 1954
USH00294426,1954-04-30,1954,4,30,spei12mo,-1.8580773206370462,JORNADA EXP RANGE,32.6169,Apr 1954
USH00294426,1954-05-31,1954,5,31,spei12mo,-1.9780544237763558,JORNADA EXP RANGE,32.6169,May 1954
USH00294426,1954-06-30,1954,6,30,spei12mo,-1.990849084865649,JORNADA EXP RANGE,32.6169,Jun 1954
USH00294426,1954-07-31,1954,7,31,spei12mo,-1.925663714209401,JORNADA EXP RANGE,32.6169,Jul 1954
USH00294426,1954-08-31,1954,8,31,spei12mo,-1.817444100587493,JORNADA EXP RANGE,32.6169,Aug 1954
USH00294426,1954-09-30,1954,9,30,spei12mo,-1.434649432729254,JORNADA EXP RANGE,32.6169,Sep 1954
USH00294426,1954-10-31,1954,10,31,spei12mo,-1.230938545723712,JORNADA EXP RANGE,32.6169,Oct 1954
USH00294426,1954-11-30,1954,11,30,spei12mo,-1.1712916696727376,JORNADA EXP RANGE,32.6169,Nov 1954
USH00294426,1954-12-31,1954,12,31,spei12mo,-1.2160083488182358,JORNADA EXP RANGE,32.6169,Dec 1954
USH00294426,1955-01-31,1955,1,31,spei12mo,-0.978639188271395,JORNADA EXP RANGE,32.6169,Jan 1955
USH00294426,1955-02-28,1955,2,28,spei12mo,-0.8526850899128006,JORNADA EXP RANGE,32.6169,Feb 1955
USH00294426,1955-03-31,1955,3,31,spei12mo,-0.7900180136022861,JORNADA EXP RANGE,32.6169,Mar 1955
USH00294426,1955-04-30,1955,4,30,spei12mo,-0.5502134294724261,JORNADA EXP RANGE,32.6169,Apr 1955
USH00294426,1955-05-31,1955,5,31,spei12mo,-0.5011935844188724,JORNADA EXP RANGE,32.6169,May 1955
USH00294426,1955-06-30,1955,6,30,spei12mo,-0.3636005337851454,JORNADA EXP RANGE,32.6169,Jun 1955
USH00294426,1955-07-31,1955,7,31,spei12mo,0.47146135158654207,JORNADA EXP RANGE,32.6169,Jul 1955
USH00294426,1955-08-31,1955,8,31,spei12mo,0.3449012865876786,JORNADA EXP RANGE,32.6169,Aug 1955
USH00294426,1955-09-30,1955,9,30,spei12mo,-0.0634332698519555,JORNADA EXP RANGE,32.6169,Sep 1955
USH00294426,1955-10-31,1955,10,31,spei12mo,0.013827790725964755,JORNADA EXP RANGE,32.6169,Oct 1955
USH00294426,1955-11-30,1955,11,30,spei12mo,0.04052490525464962,JORNADA EXP RANGE,32.6169,Nov 1955
USH00294426,1955-12-31,1955,12,31,spei12mo,0.012176463844933946,JORNADA EXP RANGE,32.6169,Dec 1955
USH00294426,1956-01-31,1956,1,31,spei12mo,-0.3135910518011839,JORNADA EXP RANGE,32.6169,Jan 1956
USH00294426,1956-02-29,1956,2,29,spei12mo,-0.28135274626140433,JORNADA EXP RANGE,32.6169,Feb 1956
USH00294426,1956-03-31,1956,3,31,spei12mo,-0.4152853238373729,JORNADA EXP RANGE,32.6169,Mar 1956
USH00294426,1956-04-30,1956,4,30,spei12mo,-0.3533865543641672,JORNADA EXP RANGE,32.6169,Apr 1956
USH00294426,1956-05-31,1956,5,31,spei12mo,-0.531797447806665,JORNADA EXP RANGE,32.6169,May 1956
USH00294426,1956-06-30,1956,6,30,spei12mo,-0.8584717924197022,JORNADA EXP RANGE,32.6169,Jun 1956
USH00294426,1956-07-31,1956,7,31,spei12mo,-1.1411483034137735,JORNADA EXP RANGE,32.6169,Jul 1956
USH00294426,1956-08-31,1956,8,31,spei12mo,-1.1089741993555309,JORNADA EXP RANGE,32.6169,Aug 1956
USH00294426,1956-09-30,1956,9,30,spei12mo,-1.043971834519563,JORNADA EXP RANGE,32.6169,Sep 1956
USH00294426,1956-10-31,1956,10,31,spei12mo,-1.4715703382566725,JORNADA EXP RANGE,32.6169,Oct 1956
USH00294426,1956-11-30,1956,11,30,spei12mo,-1.393279472263038,JORNADA EXP RANGE,32.6169,Nov 1956
USH00294426,1956-12-31,1956,12,31,spei12mo,-1.3204512149522822,JORNADA EXP RANGE,32.6169,Dec 1956
USH00294426,1957-01-31,1957,1,31,spei12mo,-1.3258306185039983,JORNADA EXP RANGE,32.6169,Jan 1957
USH00294426,1957-02-28,1957,2,28,spei12mo,-1.450314313660083,JORNADA EXP RANGE,32.6169,Feb 1957
USH00294426,1957-03-31,1957,3,31,spei12mo,-1.3474202933067574,JORNADA EXP RANGE,32.6169,Mar 1957
USH00294426,1957-04-30,1957,4,30,spei12mo,-1.2994021932528967,JORNADA EXP RANGE,32.6169,Apr 1957
USH00294426,1957-05-31,1957,5,31,spei12mo,-1.1006709032288244,JORNADA EXP RANGE,32.6169,May 1957
USH00294426,1957-06-30,1957,6,30,spei12mo,-0.9589210235514961,JORNADA EXP RANGE,32.6169,Jun 1957
USH00294426,1957-07-31,1957,7,31,spei12mo,-1.3623292833311438,JORNADA EXP RANGE,32.6169,Jul 1957
USH00294426,1957-08-31,1957,8,31,spei12mo,-0.513801067643659,JORNADA EXP RANGE,32.6169,Aug 1957
USH00294426,1957-09-30,1957,9,30,spei12mo,-0.45903769145777384,JORNADA EXP RANGE,32.6169,Sep 1957
USH00294426,1957-10-31,1957,10,31,spei12mo,0.11097752942060753,JORNADA EXP RANGE,32.6169,Oct 1957
USH00294426,1957-11-30,1957,11,30,spei12mo,0.21565486810022322,JORNADA EXP RANGE,32.6169,Nov 1957
USH00294426,1957-12-31,1957,12,31,spei12mo,0.20422343517309005,JORNADA EXP RANGE,32.6169,Dec 1957
USH00294426,1958-01-31,1958,1,31,spei12mo,0.4826217644348217,JORNADA EXP RANGE,32.6169,Jan 1958
USH00294426,1958-02-28,1958,2,28,spei12mo,0.5425024229240901,JORNADA EXP RANGE,32.6169,Feb 1958
USH00294426,1958-03-31,1958,3,31,spei12mo,1.0862434750330392,JORNADA EXP RANGE,32.6169,Mar 1958
USH00294426,1958-04-30,1958,4,30,spei12mo,1.1565094728223508,JORNADA EXP RANGE,32.6169,Apr 1958
USH00294426,1958-05-31,1958,5,31,spei12mo,1.097351739857409,JORNADA EXP RANGE,32.6169,May 1958
USH00294426,1958-06-30,1958,6,30,spei12mo,1.1351020001498866,JORNADA EXP RANGE,32.6169,Jun 1958
USH00294426,1958-07-31,1958,7,31,spei12mo,1.0628937921863064,JORNADA EXP RANGE,32.6169,Jul 1958
USH00294426,1958-08-31,1958,8,31,spei12mo,0.2898981006245621,JORNADA EXP RANGE,32.6169,Aug 1958
USH00294426,1958-09-30,1958,9,30,spei12mo,1.1534013761134754,JORNADA EXP RANGE,32.6169,Sep 1958
USH00294426,1958-10-31,1958,10,31,spei12mo,1.2281984607347818,JORNADA EXP RANGE,32.6169,Oct 1958
USH00294426,1958-11-30,1958,11,30,spei12mo,1.0645457277850041,JORNADA EXP RANGE,32.6169,Nov 1958
USH00294426,1958-12-31,1958,12,31,spei12mo,1.0533928827864276,JORNADA EXP RANGE,32.6169,Dec 1958
USH00294426,1959-01-31,1959,1,31,spei12mo,0.8232118085030661,JORNADA EXP RANGE,32.6169,Jan 1959
USH00294426,1959-02-28,1959,2,28,spei12mo,0.824159701251293,JORNADA EXP RANGE,32.6169,Feb 1959
USH00294426,1959-03-31,1959,3,31,spei12mo,0.22956151250077392,JORNADA EXP RANGE,32.6169,Mar 1959
USH00294426,1959-04-30,1959,4,30,spei12mo,-0.06468781135089238,JORNADA EXP RANGE,32.6169,Apr 1959
USH00294426,1959-05-31,1959,5,31,spei12mo,-0.09492556592326307,JORNADA EXP RANGE,32.6169,May 1959
USH00294426,1959-06-30,1959,6,30,spei12mo,-0.253970463735288,JORNADA EXP RANGE,32.6169,Jun 1959
USH00294426,1959-07-31,1959,7,31,spei12mo,-0.09136994221022723,JORNADA EXP RANGE,32.6169,Jul 1959
USH00294426,1959-08-31,1959,8,31,spei12mo,1.178390279640334,JORNADA EXP RANGE,32.6169,Aug 1959
USH00294426,1959-09-30,1959,9,30,spei12mo,0.3264622019351033,JORNADA EXP RANGE,32.6169,Sep 1959
USH00294426,1959-10-31,1959,10,31,spei12mo,-0.06149122695633846,JORNADA EXP RANGE,32.6169,Oct 1959
USH00294426,1959-11-30,1959,11,30,spei12mo,-0.05123434674718017,JORNADA EXP RANGE,32.6169,Nov 1959
USH00294426,1959-12-31,1959,12,31,spei12mo,0.07638658887424361,JORNADA EXP RANGE,32.6169,Dec 1959
USH00294426,1960-01-31,1960,1,31,spei12mo,0.3447501599579429,JORNADA EXP RANGE,32.6169,Jan 1960
USH00294426,1960-02-29,1960,2,29,spei12mo,0.3481848017884705,JORNADA EXP RANGE,32.6169,Feb 1960
USH00294426,1960-03-31,1960,3,31,spei12mo,0.19377263340288325,JORNADA EXP RANGE,32.6169,Mar 1960
USH00294426,1960-04-30,1960,4,30,spei12mo,0.2006396180213843,JORNADA EXP RANGE,32.6169,Apr 1960
USH00294426,1960-05-31,1960,5,31,spei12mo,0.1874748696719329,JORNADA EXP RANGE,32.6169,May 1960
USH00294426,1960-06-30,1960,6,30,spei12mo,0.2952764737526079,JORNADA EXP RANGE,32.6169,Jun 1960
USH00294426,1960-07-31,1960,7,31,spei12mo,0.35015050561991024,JORNADA EXP RANGE,32.6169,Jul 1960
USH00294426,1960-08-31,1960,8,31,spei12mo,-1.006321381585004,JORNADA EXP RANGE,32.6169,Aug 1960
USH00294426,1960-09-30,1960,9,30,spei12mo,-1.0536167588336,JORNADA EXP RANGE,32.6169,Sep 1960
USH00294426,1960-10-31,1960,10,31,spei12mo,-1.0830838733262016,JORNADA EXP RANGE,32.6169,Oct 1960
USH00294426,1960-11-30,1960,11,30,spei12mo,-1.162315755885528,JORNADA EXP RANGE,32.6169,Nov 1960
USH00294426,1960-12-31,1960,12,31,spei12mo,-0.6299867717818917,JORNADA EXP RANGE,32.6169,Dec 1960
USH00294426,1961-01-31,1961,1,31,spei12mo,-0.7251447290528054,JORNADA EXP RANGE,32.6169,Jan 1961
USH00294426,1961-02-28,1961,2,28,spei12mo,-0.7734995503495415,JORNADA EXP RANGE,32.6169,Feb 1961
USH00294426,1961-03-31,1961,3,31,spei12mo,-0.6558914488425931,JORNADA EXP RANGE,32.6169,Mar 1961
USH00294426,1961-04-30,1961,4,30,spei12mo,-0.6054659024671291,JORNADA EXP RANGE,32.6169,Apr 1961
USH00294426,1961-05-31,1961,5,31,spei12mo,-0.6171557816149024,JORNADA EXP RANGE,32.6169,May 1961
USH00294426,1961-06-30,1961,6,30,spei12mo,-0.48619356860090907,JORNADA EXP RANGE,32.6169,Jun 1961
USH00294426,1961-07-31,1961,7,31,spei12mo,-0.27125219062662653,JORNADA EXP RANGE,32.6169,Jul 1961
USH00294426,1961-08-31,1961,8,31,spei12mo,0.2716157551897204,JORNADA EXP RANGE,32.6169,Aug 1961
USH00294426,1961-09-30,1961,9,30,spei12mo,0.8266102093960891,JORNADA EXP RANGE,32.6169,Sep 1961
USH00294426,1961-10-31,1961,10,31,spei12mo,0.7258247604356979,JORNADA EXP RANGE,32.6169,Oct 1961
USH00294426,1961-11-30,1961,11,30,spei12mo,1.1115313058038487,JORNADA EXP RANGE,32.6169,Nov 1961
USH00294426,1961-12-31,1961,12,31,spei12mo,0.7275190455355353,JORNADA EXP RANGE,32.6169,Dec 1961
USH00294426,1962-01-31,1962,1,31,spei12mo,0.7285387688398783,JORNADA EXP RANGE,32.6169,Jan 1962
USH00294426,1962-02-28,1962,2,28,spei12mo,0.7538721136632957,JORNADA EXP RANGE,32.6169,Feb 1962
USH00294426,1962-03-31,1962,3,31,spei12mo,0.8545454754300184,JORNADA EXP RANGE,32.6169,Mar 1962
USH00294426,1962-04-30,1962,4,30,spei12mo,0.8791969890675826,JORNADA EXP RANGE,32.6169,Apr 1962
USH00294426,1962-05-31,1962,5,31,spei12mo,0.940753885286231,JORNADA EXP RANGE,32.6169,May 1962
USH00294426,1962-06-30,1962,6,30,spei12mo,1.1342319090787982,JORNADA EXP RANGE,32.6169,Jun 1962
USH00294426,1962-07-31,1962,7,31,spei12mo,1.710315924370972,JORNADA EXP RANGE,32.6169,Jul 1962
USH00294426,1962-08-31,1962,8,31,spei12mo,1.660143488201574,JORNADA EXP RANGE,32.6169,Aug 1962
USH00294426,1962-09-30,1962,9,30,spei12mo,1.8444774640495754,JORNADA EXP RANGE,32.6169,Sep 1962
USH00294426,1962-10-31,1962,10,31,spei12mo,1.9727605109366322,JORNADA EXP RANGE,32.6169,Oct 1962
USH00294426,1962-11-30,1962,11,30,spei12mo,1.8233697993326448,JORNADA EXP RANGE,32.6169,Nov 1962
USH00294426,1962-12-31,1962,12,31,spei12mo,1.847832831362657,JORNADA EXP RANGE,32.6169,Dec 1962
USH00294426,1963-01-31,1963,1,31,spei12mo,1.774093285372215,JORNADA EXP RANGE,32.6169,Jan 1963
USH00294426,1963-02-28,1963,2,28,spei12mo,1.7742619322796942,JORNADA EXP RANGE,32.6169,Feb 1963
USH00294426,1963-03-31,1963,3,31,spei12mo,1.6891708339197147,JORNADA EXP RANGE,32.6169,Mar 1963
USH00294426,1963-04-30,1963,4,30,spei12mo,1.6399630576627655,JORNADA EXP RANGE,32.6169,Apr 1963
USH00294426,1963-05-31,1963,5,31,spei12mo,1.5772117406699764,JORNADA EXP RANGE,32.6169,May 1963
USH00294426,1963-06-30,1963,6,30,spei12mo,1.4293196736744764,JORNADA EXP RANGE,32.6169,Jun 1963
USH00294426,1963-07-31,1963,7,31,spei12mo,0.22079962553877935,JORNADA EXP RANGE,32.6169,Jul 1963
USH00294426,1963-08-31,1963,8,31,spei12mo,0.02277157260309036,JORNADA EXP RANGE,32.6169,Aug 1963
USH00294426,1963-09-30,1963,9,30,spei12mo,-0.6148181078020406,JORNADA EXP RANGE,32.6169,Sep 1963
USH00294426,1963-10-31,1963,10,31,spei12mo,-0.7850579859183342,JORNADA EXP RANGE,32.6169,Oct 1963
USH00294426,1963-11-30,1963,11,30,spei12mo,-0.8101529666400015,JORNADA EXP RANGE,32.6169,Nov 1963
USH00294426,1963-12-31,1963,12,31,spei12mo,-1.073907296911493,JORNADA EXP RANGE,32.6169,Dec 1963
USH00294426,1964-01-31,1964,1,31,spei12mo,-1.102949517323745,JORNADA EXP RANGE,32.6169,Jan 1964
USH00294426,1964-02-29,1964,2,29,spei12mo,-0.9864345583951758,JORNADA EXP RANGE,32.6169,Feb 1964
USH00294426,1964-03-31,1964,3,31,spei12mo,-0.8446240902082109,JORNADA EXP RANGE,32.6169,Mar 1964
USH00294426,1964-04-30,1964,4,30,spei12mo,-0.7504794767164148,JORNADA EXP RANGE,32.6169,Apr 1964
USH00294426,1964-05-31,1964,5,31,spei12mo,-0.5844396547527392,JORNADA EXP RANGE,32.6169,May 1964
USH00294426,1964-06-30,1964,6,30,spei12mo,-0.6076337001344005,JORNADA EXP RANGE,32.6169,Jun 1964
USH00294426,1964-07-31,1964,7,31,spei12mo,0.025994276417709274,JORNADA EXP RANGE,32.6169,Jul 1964
USH00294426,1964-08-31,1964,8,31,spei12mo,0.12170990156336904,JORNADA EXP RANGE,32.6169,Aug 1964
USH00294426,1964-09-30,1964,9,30,spei12mo,0.3121075987621443,JORNADA EXP RANGE,32.6169,Sep 1964
USH00294426,1964-10-31,1964,10,31,spei12mo,0.23608984511616912,JORNADA EXP RANGE,32.6169,Oct 1964
USH00294426,1964-11-30,1964,11,30,spei12mo,0.15105599491697697,JORNADA EXP RANGE,32.6169,Nov 1964
USH00294426,1964-12-31,1964,12,31,spei12mo,0.1752693845808692,JORNADA EXP RANGE,32.6169,Dec 1964
USH00294426,1965-01-31,1965,1,31,spei12mo,0.3360324957462027,JORNADA EXP RANGE,32.6169,Jan 1965
USH00294426,1965-02-28,1965,2,28,spei12mo,0.3501695066713164,JORNADA EXP RANGE,32.6169,Feb 1965
USH00294426,1965-03-31,1965,3,31,spei12mo,0.35207351302803425,JORNADA EXP RANGE,32.6169,Mar 1965
USH00294426,1965-04-30,1965,4,30,spei12mo,0.28480965815818676,JORNADA EXP RANGE,32.6169,Apr 1965
USH00294426,1965-05-31,1965,5,31,spei12mo,0.19005155519948463,JORNADA EXP RANGE,32.6169,May 1965
USH00294426,1965-06-30,1965,6,30,spei12mo,0.3313128371540063,JORNADA EXP RANGE,32.6169,Jun 1965
USH00294426,1965-07-31,1965,7,31,spei12mo,-0.1337007584976337,JORNADA EXP RANGE,32.6169,Jul 1965
USH00294426,1965-08-31,1965,8,31,spei12mo,-0.6985550952711338,JORNADA EXP RANGE,32.6169,Aug 1965
USH00294426,1965-09-30,1965,9,30,spei12mo,-0.7776932259140293,JORNADA EXP RANGE,32.6169,Sep 1965
USH00294426,1965-10-31,1965,10,31,spei12mo,-0.6091478843102515,JORNADA EXP RANGE,32.6169,Oct 1965
USH00294426,1965-11-30,1965,11,30,spei12mo,-0.7444408324225953,JORNADA EXP RANGE,32.6169,Nov 1965
USH00294426,1965-12-31,1965,12,31,spei12mo,-0.38299723232681643,JORNADA EXP RANGE,32.6169,Dec 1965
USH00294426,1966-01-31,1966,1,31,spei12mo,-0.4441770403966507,JORNADA EXP RANGE,32.6169,Jan 1966
USH00294426,1966-02-28,1966,2,28,spei12mo,-0.44971425521272707,JORNADA EXP RANGE,32.6169,Feb 1966
USH00294426,1966-03-31,1966,3,31,spei12mo,-0.4966813501767441,JORNADA EXP RANGE,32.6169,Mar 1966
USH00294426,1966-04-30,1966,4,30,spei12mo,-0.4602506345624878,JORNADA EXP RANGE,32.6169,Apr 1966
USH00294426,1966-05-31,1966,5,31,spei12mo,-0.5516768719148359,JORNADA EXP RANGE,32.6169,May 1966
USH00294426,1966-06-30,1966,6,30,spei12mo,-0.5770325693466203,JORNADA EXP RANGE,32.6169,Jun 1966
USH00294426,1966-07-31,1966,7,31,spei12mo,-0.7595813060588026,JORNADA EXP RANGE,32.6169,Jul 1966
USH00294426,1966-08-31,1966,8,31,spei12mo,-0.29441287533775745,JORNADA EXP RANGE,32.6169,Aug 1966
USH00294426,1966-09-30,1966,9,30,spei12mo,-0.27445955576228687,JORNADA EXP RANGE,32.6169,Sep 1966
USH00294426,1966-10-31,1966,10,31,spei12mo,-0.310486594505959,JORNADA EXP RANGE,32.6169,Oct 1966
USH00294426,1966-11-30,1966,11,30,spei12mo,-0.2975993510099213,JORNADA EXP RANGE,32.6169,Nov 1966
USH00294426,1966-12-31,1966,12,31,spei12mo,-0.6015797546051697,JORNADA EXP RANGE,32.6169,Dec 1966
USH00294426,1967-01-31,1967,1,31,spei12mo,-0.7346540256313312,JORNADA EXP RANGE,32.6169,Jan 1967
USH00294426,1967-02-28,1967,2,28,spei12mo,-0.7828490901920996,JORNADA EXP RANGE,32.6169,Feb 1967
USH00294426,1967-03-31,1967,3,31,spei12mo,-1.0029718325775774,JORNADA EXP RANGE,32.6169,Mar 1967
USH00294426,1967-04-30,1967,4,30,spei12mo,-1.0577279694229544,JORNADA EXP RANGE,32.6169,Apr 1967
USH00294426,1967-05-31,1967,5,31,spei12mo,-0.741231236408388,JORNADA EXP RANGE,32.6169,May 1967
USH00294426,1967-06-30,1967,6,30,spei12mo,-0.636580849529802,JORNADA EXP RANGE,32.6169,Jun 1967
USH00294426,1967-07-31,1967,7,31,spei12mo,-0.6906325641588984,JORNADA EXP RANGE,32.6169,Jul 1967
USH00294426,1967-08-31,1967,8,31,spei12mo,-0.8053330291605013,JORNADA EXP RANGE,32.6169,Aug 1967
USH00294426,1967-09-30,1967,9,30,spei12mo,-0.6289171934443702,JORNADA EXP RANGE,32.6169,Sep 1967
USH00294426,1967-10-31,1967,10,31,spei12mo,-0.7370146393120035,JORNADA EXP RANGE,32.6169,Oct 1967
USH00294426,1967-11-30,1967,11,30,spei12mo,-0.4075002692497925,JORNADA EXP RANGE,32.6169,Nov 1967
USH00294426,1967-12-31,1967,12,31,spei12mo,-0.1295002676963431,JORNADA EXP RANGE,32.6169,Dec 1967
USH00294426,1968-01-31,1968,1,31,spei12mo,-0.0037635287236275623,JORNADA EXP RANGE,32.6169,Jan 1968
USH00294426,1968-02-29,1968,2,29,spei12mo,0.021320591614706345,JORNADA EXP RANGE,32.6169,Feb 1968
USH00294426,1968-03-31,1968,3,31,spei12mo,0.4765342422425838,JORNADA EXP RANGE,32.6169,Mar 1968
USH00294426,1968-04-30,1968,4,30,spei12mo,0.6593997721920251,JORNADA EXP RANGE,32.6169,Apr 1968
USH00294426,1968-05-31,1968,5,31,spei12mo,0.4972491496264006,JORNADA EXP RANGE,32.6169,May 1968
USH00294426,1968-06-30,1968,6,30,spei12mo,0.1257725691297687,JORNADA EXP RANGE,32.6169,Jun 1968
USH00294426,1968-07-31,1968,7,31,spei12mo,0.6901278583538237,JORNADA EXP RANGE,32.6169,Jul 1968
USH00294426,1968-08-31,1968,8,31,spei12mo,0.9594376362943489,JORNADA EXP RANGE,32.6169,Aug 1968
USH00294426,1968-09-30,1968,9,30,spei12mo,0.8264479075500112,JORNADA EXP RANGE,32.6169,Sep 1968
USH00294426,1968-10-31,1968,10,31,spei12mo,0.8893890026363478,JORNADA EXP RANGE,32.6169,Oct 1968
USH00294426,1968-11-30,1968,11,30,spei12mo,0.9245509754919063,JORNADA EXP RANGE,32.6169,Nov 1968
USH00294426,1968-12-31,1968,12,31,spei12mo,0.8009529451744557,JORNADA EXP RANGE,32.6169,Dec 1968
