stationid,date,year,month,day,variable,value,station_name,latitude
USH00412797,1878-02-28,1878,feb,28,prcp,10.2,EL PASO AP,31.8111
USH00412797,1878-03-31,1878,mar,31,prcp,17.8,EL PASO AP,31.8111
USH00412797,1878-04-30,1878,apr,30,prcp,20.3,EL PASO AP,31.8111
USH00412797,1878-05-31,1878,may,31,prcp,35.6,EL PASO AP,31.8111
USH00412797,1878-06-30,1878,jun,30,prcp,25.4,EL PASO AP,31.8111
USH00412797,1878-07-31,1878,jul,31,prcp,31.8,EL PASO AP,31.8111
USH00412797,1878-08-31,1878,aug,31,prcp,64.8,EL PASO AP,31.8111
USH00412797,1878-09-30,1878,sep,30,prcp,16.8,EL PASO AP,31.8111
USH00412797,1878-10-31,1878,oct,31,prcp,25.9,EL PASO AP,31.8111
USH00412797,1878-11-30,1878,nov,30,prcp,16.8,EL PASO AP,31.8111
USH00412797,1878-12-31,1878,dec,31,prcp,2.8,EL PASO AP,31.8111
USH00412797,1879-01-31,1879,jan,31,prcp,39.9,EL PASO AP,31.8111
USH00412797,1879-02-28,1879,feb,28,prcp,21.1,EL PASO AP,31.8111
USH00412797,1879-03-31,1879,mar,31,prcp,4.6,EL PASO AP,31.8111
USH00412797,1879-04-30,1879,apr,30,prcp,1.8,EL PASO AP,31.8111
USH00412797,1879-05-31,1879,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1879-06-30,1879,jun,30,prcp,2.0,EL PASO AP,31.8111
USH00412797,1879-07-31,1879,jul,31,prcp,62.7,EL PASO AP,31.8111
USH00412797,1879-08-31,1879,aug,31,prcp,8.9,EL PASO AP,31.8111
USH00412797,1879-09-30,1879,sep,30,prcp,1.0,EL PASO AP,31.8111
USH00412797,1879-10-31,1879,oct,31,prcp,24.1,EL PASO AP,31.8111
USH00412797,1879-11-30,1879,nov,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1879-12-31,1879,dec,31,prcp,6.6,EL PASO AP,31.8111
USH00412797,1880-01-31,1880,jan,31,prcp,25.7,EL PASO AP,31.8111
USH00412797,1880-02-29,1880,feb,29,prcp,0.0,EL PASO AP,31.8111
USH00412797,1880-03-31,1880,mar,31,prcp,7.6,EL PASO AP,31.8111
USH00412797,1880-04-30,1880,apr,30,prcp,2.5,EL PASO AP,31.8111
USH00412797,1880-05-31,1880,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1880-06-30,1880,jun,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1880-07-31,1880,jul,31,prcp,191.5,EL PASO AP,31.8111
USH00412797,1880-08-31,1880,aug,31,prcp,91.4,EL PASO AP,31.8111
USH00412797,1880-09-30,1880,sep,30,prcp,20.3,EL PASO AP,31.8111
USH00412797,1880-10-31,1880,oct,31,prcp,11.9,EL PASO AP,31.8111
USH00412797,1880-11-30,1880,nov,30,prcp,0.5,EL PASO AP,31.8111
USH00412797,1880-12-31,1880,dec,31,prcp,38.9,EL PASO AP,31.8111
USH00412797,1881-01-31,1881,jan,31,prcp,8.9,EL PASO AP,31.8111
USH00412797,1881-02-28,1881,feb,28,prcp,6.1,EL PASO AP,31.8111
USH00412797,1881-03-31,1881,mar,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1881-04-30,1881,apr,30,prcp,5.6,EL PASO AP,31.8111
USH00412797,1881-05-31,1881,may,31,prcp,46.5,EL PASO AP,31.8111
USH00412797,1881-06-30,1881,jun,30,prcp,0.5,EL PASO AP,31.8111
USH00412797,1881-07-31,1881,jul,31,prcp,207.8,EL PASO AP,31.8111
USH00412797,1881-08-31,1881,aug,31,prcp,80.0,EL PASO AP,31.8111
USH00412797,1881-09-30,1881,sep,30,prcp,36.6,EL PASO AP,31.8111
USH00412797,1881-10-31,1881,oct,31,prcp,36.8,EL PASO AP,31.8111
USH00412797,1881-11-30,1881,nov,30,prcp,12.7,EL PASO AP,31.8111
USH00412797,1881-12-31,1881,dec,31,prcp,19.8,EL PASO AP,31.8111
USH00412797,1882-01-31,1882,jan,31,prcp,16.3,EL PASO AP,31.8111
USH00412797,1882-02-28,1882,feb,28,prcp,19.8,EL PASO AP,31.8111
USH00412797,1882-03-31,1882,mar,31,prcp,9.7,EL PASO AP,31.8111
USH00412797,1882-04-30,1882,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1882-05-31,1882,may,31,prcp,2.5,EL PASO AP,31.8111
USH00412797,1882-06-30,1882,jun,30,prcp,10.9,EL PASO AP,31.8111
USH00412797,1882-07-31,1882,jul,31,prcp,32.0,EL PASO AP,31.8111
USH00412797,1882-08-31,1882,aug,31,prcp,71.6,EL PASO AP,31.8111
USH00412797,1882-09-30,1882,sep,30,prcp,10.2,EL PASO AP,31.8111
USH00412797,1882-10-31,1882,oct,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1882-11-30,1882,nov,30,prcp,37.1,EL PASO AP,31.8111
USH00412797,1882-12-31,1882,dec,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1883-01-31,1883,jan,31,prcp,2.5,EL PASO AP,31.8111
USH00412797,1883-02-28,1883,feb,28,prcp,10.2,EL PASO AP,31.8111
USH00412797,1883-03-31,1883,mar,31,prcp,53.1,EL PASO AP,31.8111
USH00412797,1883-04-30,1883,apr,30,prcp,2.5,EL PASO AP,31.8111
USH00412797,1883-05-31,1883,may,31,prcp,0.5,EL PASO AP,31.8111
USH00412797,1883-06-30,1883,jun,30,prcp,1.0,EL PASO AP,31.8111
USH00412797,1883-07-31,1883,jul,31,prcp,72.1,EL PASO AP,31.8111
USH00412797,1883-08-31,1883,aug,31,prcp,34.0,EL PASO AP,31.8111
USH00412797,1883-09-30,1883,sep,30,prcp,63.8,EL PASO AP,31.8111
USH00412797,1883-10-31,1883,oct,31,prcp,51.6,EL PASO AP,31.8111
USH00412797,1883-11-30,1883,nov,30,prcp,15.5,EL PASO AP,31.8111
USH00412797,1883-12-31,1883,dec,31,prcp,21.3,EL PASO AP,31.8111
USH00412797,1884-01-31,1884,jan,31,prcp,14.0,EL PASO AP,31.8111
USH00412797,1884-02-29,1884,feb,29,prcp,21.3,EL PASO AP,31.8111
USH00412797,1884-03-31,1884,mar,31,prcp,8.4,EL PASO AP,31.8111
USH00412797,1884-04-30,1884,apr,30,prcp,23.1,EL PASO AP,31.8111
USH00412797,1884-05-31,1884,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1884-06-30,1884,jun,30,prcp,2.8,EL PASO AP,31.8111
USH00412797,1884-07-31,1884,jul,31,prcp,11.7,EL PASO AP,31.8111
USH00412797,1884-08-31,1884,aug,31,prcp,101.1,EL PASO AP,31.8111
USH00412797,1884-09-30,1884,sep,30,prcp,93.5,EL PASO AP,31.8111
USH00412797,1884-10-31,1884,oct,31,prcp,130.8,EL PASO AP,31.8111
USH00412797,1884-11-30,1884,nov,30,prcp,5.6,EL PASO AP,31.8111
USH00412797,1884-12-31,1884,dec,31,prcp,52.6,EL PASO AP,31.8111
USH00412797,1885-01-31,1885,jan,31,prcp,3.0,EL PASO AP,31.8111
USH00412797,1885-02-28,1885,feb,28,prcp,0.8,EL PASO AP,31.8111
USH00412797,1885-03-31,1885,mar,31,prcp,8.6,EL PASO AP,31.8111
USH00412797,1885-04-30,1885,apr,30,prcp,1.0,EL PASO AP,31.8111
USH00412797,1885-05-31,1885,may,31,prcp,32.3,EL PASO AP,31.8111
USH00412797,1885-06-30,1885,jun,30,prcp,66.8,EL PASO AP,31.8111
USH00412797,1885-07-31,1885,jul,31,prcp,26.9,EL PASO AP,31.8111
USH00412797,1885-08-31,1885,aug,31,prcp,11.7,EL PASO AP,31.8111
USH00412797,1885-09-30,1885,sep,30,prcp,5.6,EL PASO AP,31.8111
USH00412797,1885-10-31,1885,oct,31,prcp,11.7,EL PASO AP,31.8111
USH00412797,1885-11-30,1885,nov,30,prcp,7.9,EL PASO AP,31.8111
USH00412797,1885-12-31,1885,dec,31,prcp,9.4,EL PASO AP,31.8111
USH00412797,1886-01-31,1886,jan,31,prcp,7.9,EL PASO AP,31.8111
USH00412797,1886-02-28,1886,feb,28,prcp,11.2,EL PASO AP,31.8111
USH00412797,1886-03-31,1886,mar,31,prcp,7.1,EL PASO AP,31.8111
USH00412797,1886-04-30,1886,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1886-05-31,1886,may,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1886-06-30,1886,jun,30,prcp,26.2,EL PASO AP,31.8111
USH00412797,1886-07-31,1886,jul,31,prcp,41.1,EL PASO AP,31.8111
USH00412797,1886-08-31,1886,aug,31,prcp,47.0,EL PASO AP,31.8111
USH00412797,1886-09-30,1886,sep,30,prcp,29.5,EL PASO AP,31.8111
USH00412797,1886-10-31,1886,oct,31,prcp,20.3,EL PASO AP,31.8111
USH00412797,1886-11-30,1886,nov,30,prcp,13.2,EL PASO AP,31.8111
USH00412797,1886-12-31,1886,dec,31,prcp,1.0,EL PASO AP,31.8111
USH00412797,1887-01-31,1887,jan,31,prcp,0.8,EL PASO AP,31.8111
USH00412797,1887-02-28,1887,feb,28,prcp,3.8,EL PASO AP,31.8111
USH00412797,1887-03-31,1887,mar,31,prcp,8.1,EL PASO AP,31.8111
USH00412797,1887-04-30,1887,apr,30,prcp,2.3,EL PASO AP,31.8111
USH00412797,1887-05-31,1887,may,31,prcp,3.3,EL PASO AP,31.8111
USH00412797,1887-06-30,1887,jun,30,prcp,8.6,EL PASO AP,31.8111
USH00412797,1887-07-31,1887,jul,31,prcp,18.5,EL PASO AP,31.8111
USH00412797,1887-08-31,1887,aug,31,prcp,42.7,EL PASO AP,31.8111
USH00412797,1887-09-30,1887,sep,30,prcp,23.9,EL PASO AP,31.8111
USH00412797,1887-10-31,1887,oct,31,prcp,19.8,EL PASO AP,31.8111
USH00412797,1887-11-30,1887,nov,30,prcp,14.2,EL PASO AP,31.8111
USH00412797,1887-12-31,1887,dec,31,prcp,25.7,EL PASO AP,31.8111
USH00412797,1888-01-31,1888,jan,31,prcp,8.1,EL PASO AP,31.8111
USH00412797,1888-02-29,1888,feb,29,prcp,38.4,EL PASO AP,31.8111
USH00412797,1888-03-31,1888,mar,31,prcp,24.1,EL PASO AP,31.8111
USH00412797,1888-04-30,1888,apr,30,prcp,18.8,EL PASO AP,31.8111
USH00412797,1888-05-31,1888,may,31,prcp,3.8,EL PASO AP,31.8111
USH00412797,1888-06-30,1888,jun,30,prcp,10.7,EL PASO AP,31.8111
USH00412797,1888-07-31,1888,jul,31,prcp,35.3,EL PASO AP,31.8111
USH00412797,1888-08-31,1888,aug,31,prcp,33.5,EL PASO AP,31.8111
USH00412797,1888-09-30,1888,sep,30,prcp,12.4,EL PASO AP,31.8111
USH00412797,1888-10-31,1888,oct,31,prcp,28.7,EL PASO AP,31.8111
USH00412797,1888-11-30,1888,nov,30,prcp,33.5,EL PASO AP,31.8111
USH00412797,1888-12-31,1888,dec,31,prcp,1.3,EL PASO AP,31.8111
USH00412797,1889-01-31,1889,jan,31,prcp,19.3,EL PASO AP,31.8111
USH00412797,1889-02-28,1889,feb,28,prcp,4.6,EL PASO AP,31.8111
USH00412797,1889-03-31,1889,mar,31,prcp,17.0,EL PASO AP,31.8111
USH00412797,1889-04-30,1889,apr,30,prcp,1.0,EL PASO AP,31.8111
USH00412797,1889-05-31,1889,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1889-06-30,1889,jun,30,prcp,7.1,EL PASO AP,31.8111
USH00412797,1889-07-31,1889,jul,31,prcp,40.4,EL PASO AP,31.8111
USH00412797,1889-08-31,1889,aug,31,prcp,1.0,EL PASO AP,31.8111
USH00412797,1889-09-30,1889,sep,30,prcp,67.1,EL PASO AP,31.8111
USH00412797,1889-10-31,1889,oct,31,prcp,8.9,EL PASO AP,31.8111
USH00412797,1889-11-30,1889,nov,30,prcp,14.0,EL PASO AP,31.8111
USH00412797,1889-12-31,1889,dec,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1890-01-31,1890,jan,31,prcp,18.3,EL PASO AP,31.8111
USH00412797,1890-02-28,1890,feb,28,prcp,0.5,EL PASO AP,31.8111
USH00412797,1890-03-31,1890,mar,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1890-04-30,1890,apr,30,prcp,1.5,EL PASO AP,31.8111
USH00412797,1890-05-31,1890,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1890-06-30,1890,jun,30,prcp,16.0,EL PASO AP,31.8111
USH00412797,1890-07-31,1890,jul,31,prcp,24.1,EL PASO AP,31.8111
USH00412797,1890-08-31,1890,aug,31,prcp,82.5,EL PASO AP,31.8111
USH00412797,1890-09-30,1890,sep,30,prcp,46.0,EL PASO AP,31.8111
USH00412797,1890-10-31,1890,oct,31,prcp,10.4,EL PASO AP,31.8111
USH00412797,1890-11-30,1890,nov,30,prcp,8.9,EL PASO AP,31.8111
USH00412797,1890-12-31,1890,dec,31,prcp,7.1,EL PASO AP,31.8111
USH00412797,1891-01-31,1891,jan,31,prcp,6.9,EL PASO AP,31.8111
USH00412797,1891-02-28,1891,feb,28,prcp,2.3,EL PASO AP,31.8111
USH00412797,1891-03-31,1891,mar,31,prcp,4.1,EL PASO AP,31.8111
USH00412797,1891-04-30,1891,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1891-05-31,1891,may,31,prcp,9.7,EL PASO AP,31.8111
USH00412797,1891-06-30,1891,jun,30,prcp,10.2,EL PASO AP,31.8111
USH00412797,1891-07-31,1891,jul,31,prcp,1.5,EL PASO AP,31.8111
USH00412797,1891-08-31,1891,aug,31,prcp,3.3,EL PASO AP,31.8111
USH00412797,1891-09-30,1891,sep,30,prcp,5.8,EL PASO AP,31.8111
USH00412797,1891-10-31,1891,oct,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1891-11-30,1891,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1891-12-31,1891,dec,31,prcp,12.7,EL PASO AP,31.8111
USH00412797,1892-01-31,1892,jan,31,prcp,31.8,EL PASO AP,31.8111
USH00412797,1892-02-29,1892,feb,29,prcp,14.5,EL PASO AP,31.8111
USH00412797,1892-03-31,1892,mar,31,prcp,7.6,EL PASO AP,31.8111
USH00412797,1892-04-30,1892,apr,30,prcp,2.8,EL PASO AP,31.8111
USH00412797,1892-05-31,1892,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1892-06-30,1892,jun,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1892-07-31,1892,jul,31,prcp,29.0,EL PASO AP,31.8111
USH00412797,1892-08-31,1892,aug,31,prcp,1.8,EL PASO AP,31.8111
USH00412797,1892-09-30,1892,sep,30,prcp,3.0,EL PASO AP,31.8111
USH00412797,1892-10-31,1892,oct,31,prcp,5.6,EL PASO AP,31.8111
USH00412797,1892-11-30,1892,nov,30,prcp,23.6,EL PASO AP,31.8111
USH00412797,1892-12-31,1892,dec,31,prcp,15.5,EL PASO AP,31.8111
USH00412797,1893-01-31,1893,jan,31,prcp,0.5,EL PASO AP,31.8111
USH00412797,1893-02-28,1893,feb,28,prcp,13.2,EL PASO AP,31.8111
USH00412797,1893-03-31,1893,mar,31,prcp,7.9,EL PASO AP,31.8111
USH00412797,1893-04-30,1893,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1893-05-31,1893,may,31,prcp,57.9,EL PASO AP,31.8111
USH00412797,1893-06-30,1893,jun,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1893-07-31,1893,jul,31,prcp,52.8,EL PASO AP,31.8111
USH00412797,1893-08-31,1893,aug,31,prcp,80.0,EL PASO AP,31.8111
USH00412797,1893-09-30,1893,sep,30,prcp,52.8,EL PASO AP,31.8111
USH00412797,1893-10-31,1893,oct,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1893-11-30,1893,nov,30,prcp,0.5,EL PASO AP,31.8111
USH00412797,1893-12-31,1893,dec,31,prcp,10.7,EL PASO AP,31.8111
USH00412797,1894-01-31,1894,jan,31,prcp,8.4,EL PASO AP,31.8111
USH00412797,1894-02-28,1894,feb,28,prcp,7.4,EL PASO AP,31.8111
USH00412797,1894-03-31,1894,mar,31,prcp,3.3,EL PASO AP,31.8111
USH00412797,1894-04-30,1894,apr,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1894-05-31,1894,may,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1894-06-30,1894,jun,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1894-07-31,1894,jul,31,prcp,35.6,EL PASO AP,31.8111
USH00412797,1894-08-31,1894,aug,31,prcp,16.3,EL PASO AP,31.8111
USH00412797,1894-09-30,1894,sep,30,prcp,10.2,EL PASO AP,31.8111
USH00412797,1894-10-31,1894,oct,31,prcp,9.9,EL PASO AP,31.8111
USH00412797,1894-11-30,1894,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1894-12-31,1894,dec,31,prcp,16.0,EL PASO AP,31.8111
USH00412797,1895-01-31,1895,jan,31,prcp,16.5,EL PASO AP,31.8111
USH00412797,1895-02-28,1895,feb,28,prcp,4.3,EL PASO AP,31.8111
USH00412797,1895-03-31,1895,mar,31,prcp,1.3,EL PASO AP,31.8111
USH00412797,1895-04-30,1895,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1895-05-31,1895,may,31,prcp,53.6,EL PASO AP,31.8111
USH00412797,1895-06-30,1895,jun,30,prcp,5.3,EL PASO AP,31.8111
USH00412797,1895-07-31,1895,jul,31,prcp,63.0,EL PASO AP,31.8111
USH00412797,1895-08-31,1895,aug,31,prcp,51.1,EL PASO AP,31.8111
USH00412797,1895-09-30,1895,sep,30,prcp,7.1,EL PASO AP,31.8111
USH00412797,1895-10-31,1895,oct,31,prcp,22.4,EL PASO AP,31.8111
USH00412797,1895-11-30,1895,nov,30,prcp,26.7,EL PASO AP,31.8111
USH00412797,1895-12-31,1895,dec,31,prcp,7.9,EL PASO AP,31.8111
USH00412797,1896-01-31,1896,jan,31,prcp,41.4,EL PASO AP,31.8111
USH00412797,1896-02-29,1896,feb,29,prcp,3.6,EL PASO AP,31.8111
USH00412797,1896-03-31,1896,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1896-04-30,1896,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1896-05-31,1896,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1896-06-30,1896,jun,30,prcp,15.2,EL PASO AP,31.8111
USH00412797,1896-07-31,1896,jul,31,prcp,69.3,EL PASO AP,31.8111
USH00412797,1896-08-31,1896,aug,31,prcp,27.7,EL PASO AP,31.8111
USH00412797,1896-09-30,1896,sep,30,prcp,37.6,EL PASO AP,31.8111
USH00412797,1896-10-31,1896,oct,31,prcp,51.3,EL PASO AP,31.8111
USH00412797,1896-11-30,1896,nov,30,prcp,1.0,EL PASO AP,31.8111
USH00412797,1896-12-31,1896,dec,31,prcp,1.5,EL PASO AP,31.8111
USH00412797,1897-01-31,1897,jan,31,prcp,13.7,EL PASO AP,31.8111
USH00412797,1897-02-28,1897,feb,28,prcp,0.0,EL PASO AP,31.8111
USH00412797,1897-03-31,1897,mar,31,prcp,1.3,EL PASO AP,31.8111
USH00412797,1897-04-30,1897,apr,30,prcp,3.6,EL PASO AP,31.8111
USH00412797,1897-05-31,1897,may,31,prcp,11.7,EL PASO AP,31.8111
USH00412797,1897-06-30,1897,jun,30,prcp,55.1,EL PASO AP,31.8111
USH00412797,1897-07-31,1897,jul,31,prcp,73.4,EL PASO AP,31.8111
USH00412797,1897-08-31,1897,aug,31,prcp,65.3,EL PASO AP,31.8111
USH00412797,1897-09-30,1897,sep,30,prcp,69.3,EL PASO AP,31.8111
USH00412797,1897-10-31,1897,oct,31,prcp,19.6,EL PASO AP,31.8111
USH00412797,1897-11-30,1897,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1897-12-31,1897,dec,31,prcp,2.3,EL PASO AP,31.8111
USH00412797,1898-01-31,1898,jan,31,prcp,6.4,EL PASO AP,31.8111
USH00412797,1898-02-28,1898,feb,28,prcp,1.0,EL PASO AP,31.8111
USH00412797,1898-03-31,1898,mar,31,prcp,10.9,EL PASO AP,31.8111
USH00412797,1898-04-30,1898,apr,30,prcp,20.6,EL PASO AP,31.8111
USH00412797,1898-05-31,1898,may,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1898-06-30,1898,jun,30,prcp,11.7,EL PASO AP,31.8111
USH00412797,1898-07-31,1898,jul,31,prcp,37.1,EL PASO AP,31.8111
USH00412797,1898-08-31,1898,aug,31,prcp,25.4,EL PASO AP,31.8111
USH00412797,1898-09-30,1898,sep,30,prcp,12.7,EL PASO AP,31.8111
USH00412797,1898-10-31,1898,oct,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1898-11-30,1898,nov,30,prcp,4.1,EL PASO AP,31.8111
USH00412797,1898-12-31,1898,dec,31,prcp,26.4,EL PASO AP,31.8111
USH00412797,1899-01-31,1899,jan,31,prcp,1.5,EL PASO AP,31.8111
USH00412797,1899-02-28,1899,feb,28,prcp,0.8,EL PASO AP,31.8111
USH00412797,1899-03-31,1899,mar,31,prcp,5.8,EL PASO AP,31.8111
USH00412797,1899-04-30,1899,apr,30,prcp,22.4,EL PASO AP,31.8111
USH00412797,1899-05-31,1899,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1899-06-30,1899,jun,30,prcp,15.5,EL PASO AP,31.8111
USH00412797,1899-07-31,1899,jul,31,prcp,78.2,EL PASO AP,31.8111
USH00412797,1899-08-31,1899,aug,31,prcp,23.1,EL PASO AP,31.8111
USH00412797,1899-09-30,1899,sep,30,prcp,16.3,EL PASO AP,31.8111
USH00412797,1899-10-31,1899,oct,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1899-11-30,1899,nov,30,prcp,16.3,EL PASO AP,31.8111
USH00412797,1899-12-31,1899,dec,31,prcp,5.3,EL PASO AP,31.8111
USH00412797,1900-01-31,1900,jan,31,prcp,2.8,EL PASO AP,31.8111
USH00412797,1900-02-28,1900,feb,28,prcp,10.9,EL PASO AP,31.8111
USH00412797,1900-03-31,1900,mar,31,prcp,6.6,EL PASO AP,31.8111
USH00412797,1900-04-30,1900,apr,30,prcp,0.5,EL PASO AP,31.8111
USH00412797,1900-05-31,1900,may,31,prcp,10.4,EL PASO AP,31.8111
USH00412797,1900-06-30,1900,jun,30,prcp,6.9,EL PASO AP,31.8111
USH00412797,1900-07-31,1900,jul,31,prcp,60.5,EL PASO AP,31.8111
USH00412797,1900-08-31,1900,aug,31,prcp,10.9,EL PASO AP,31.8111
USH00412797,1900-09-30,1900,sep,30,prcp,55.4,EL PASO AP,31.8111
USH00412797,1900-10-31,1900,oct,31,prcp,31.2,EL PASO AP,31.8111
USH00412797,1900-11-30,1900,nov,30,prcp,5.8,EL PASO AP,31.8111
USH00412797,1900-12-31,1900,dec,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1901-01-31,1901,jan,31,prcp,8.9,EL PASO AP,31.8111
USH00412797,1901-02-28,1901,feb,28,prcp,17.3,EL PASO AP,31.8111
USH00412797,1901-03-31,1901,mar,31,prcp,11.9,EL PASO AP,31.8111
USH00412797,1901-04-30,1901,apr,30,prcp,11.9,EL PASO AP,31.8111
USH00412797,1901-05-31,1901,may,31,prcp,1.3,EL PASO AP,31.8111
USH00412797,1901-06-30,1901,jun,30,prcp,9.9,EL PASO AP,31.8111
USH00412797,1901-07-31,1901,jul,31,prcp,26.7,EL PASO AP,31.8111
USH00412797,1901-08-31,1901,aug,31,prcp,8.6,EL PASO AP,31.8111
USH00412797,1901-09-30,1901,sep,30,prcp,20.8,EL PASO AP,31.8111
USH00412797,1901-10-31,1901,oct,31,prcp,75.7,EL PASO AP,31.8111
USH00412797,1901-11-30,1901,nov,30,prcp,26.7,EL PASO AP,31.8111
USH00412797,1901-12-31,1901,dec,31,prcp,0.8,EL PASO AP,31.8111
USH00412797,1902-01-31,1902,jan,31,prcp,14.5,EL PASO AP,31.8111
USH00412797,1902-02-28,1902,feb,28,prcp,0.3,EL PASO AP,31.8111
USH00412797,1902-03-31,1902,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1902-04-30,1902,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1902-05-31,1902,may,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1902-06-30,1902,jun,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1902-07-31,1902,jul,31,prcp,83.1,EL PASO AP,31.8111
USH00412797,1902-08-31,1902,aug,31,prcp,72.4,EL PASO AP,31.8111
USH00412797,1902-09-30,1902,sep,30,prcp,47.2,EL PASO AP,31.8111
USH00412797,1902-10-31,1902,oct,31,prcp,7.9,EL PASO AP,31.8111
USH00412797,1902-11-30,1902,nov,30,prcp,12.4,EL PASO AP,31.8111
USH00412797,1902-12-31,1902,dec,31,prcp,19.8,EL PASO AP,31.8111
USH00412797,1903-01-31,1903,jan,31,prcp,15.5,EL PASO AP,31.8111
USH00412797,1903-02-28,1903,feb,28,prcp,27.7,EL PASO AP,31.8111
USH00412797,1903-03-31,1903,mar,31,prcp,3.8,EL PASO AP,31.8111
USH00412797,1903-04-30,1903,apr,30,prcp,13.7,EL PASO AP,31.8111
USH00412797,1903-05-31,1903,may,31,prcp,7.4,EL PASO AP,31.8111
USH00412797,1903-06-30,1903,jun,30,prcp,63.5,EL PASO AP,31.8111
USH00412797,1903-07-31,1903,jul,31,prcp,30.2,EL PASO AP,31.8111
USH00412797,1903-08-31,1903,aug,31,prcp,43.9,EL PASO AP,31.8111
USH00412797,1903-09-30,1903,sep,30,prcp,89.4,EL PASO AP,31.8111
USH00412797,1903-10-31,1903,oct,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1903-11-30,1903,nov,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1903-12-31,1903,dec,31,prcp,0.3,EL PASO AP,31.8111
USH00412797,1904-01-31,1904,jan,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1904-02-29,1904,feb,29,prcp,0.3,EL PASO AP,31.8111
USH00412797,1904-03-31,1904,mar,31,prcp,0.0,EL PASO AP,31.8111
USH00412797,1904-04-30,1904,apr,30,prcp,0.0,EL PASO AP,31.8111
USH00412797,1904-05-31,1904,may,31,prcp,1.5,EL PASO AP,31.8111
USH00412797,1904-06-30,1904,jun,30,prcp,13.7,EL PASO AP,31.8111
USH00412797,1904-07-31,1904,jul,31,prcp,15.0,EL PASO AP,31.8111
USH00412797,1904-08-31,1904,aug,31,prcp,56.9,EL PASO AP,31.8111
USH00412797,1904-09-30,1904,sep,30,prcp,88.9,EL PASO AP,31.8111
USH00412797,1904-10-31,1904,oct,31,prcp,89.2,EL PASO AP,31.8111
USH00412797,1904-11-30,1904,nov,30,prcp,0.3,EL PASO AP,31.8111
USH00412797,1904-12-31,1904,dec,31,prcp,21.3,EL PASO AP,31.8111
USH00412797,1905-01-31,1905,jan,31,prcp,21.8,EL PASO AP,31.8111
USH00412797,1905-02-28,1905,feb,28,prcp,47.8,EL PASO AP,31.8111
USH00412797,1905-03-31,1905,mar,31,prcp,37.1,EL PASO AP,31.8111
USH00412797,1905-04-30,1905,apr,30,prcp,35.1,EL PASO AP,31.8111
USH00412797,1905-05-31,1905,may,31,prcp,0.8,EL PASO AP,31.8111
USH00412797,1905-06-30,1905,jun,30,prcp,53.8,EL PASO AP,31.8111
USH00412797,1905-07-31,1905,jul,31,prcp,64.8,EL PASO AP,31.8111
USH00412797,1905-08-31,1905,aug,31,prcp,13.5,EL PASO AP,31.8111
USH00412797,1905-09-30,1905,sep,30,prcp,58.2,EL PASO AP,31.8111
USH00412797,1905-10-31,1905,oct,31,prcp,32.5,EL PASO AP,31.8111
